Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
1284,2022-08-06,zombie,3,village,kidnapping,unknown,day,teeth,2022,August,Saturday,short
129,2024-05-04,witch,39,swamp,kidnapping,pistol,dusk,potions,2024,May,Saturday,medium
6174,2020-07-27,zombie,33,swamp,assault,pistol,dusk,teeth,2020,July,Monday,medium
1730,2023-04-20,vampire,82,village,assault,brute force,night,cloak,2023,April,Thursday,long
7939,2021-12-26,werewolf,61,village,kidnapping,unknown,dusk,teeth,2021,December,Sunday,long
4277,2023-03-05,ghost,29,castle,vandalism,axe,night,cloak,2023,March,Sunday,short
5244,2019-12-13,ghost,20,castle,nightly disturbance,brute force,night,potions,2019,December,Friday,short
2426,2024-05-28,witch,57,village,kidnapping,axe,dawn,teeth,2024,May,Tuesday,medium
5491,2020-03-02,ghost,2,village,nightly disturbance,axe,night,cloak,2020,March,Monday,short
6118,2022-06-06,ghost,58,village,nightly disturbance,unknown,night,cloak,2022,June,Monday,medium
9410,2020-12-24,skeleton,20,forest,assault,knife,day,cloak,2020,December,Thursday,short
1200,2024-03-05,skeleton,40,castle,nightly disturbance,axe,night,cloak,2024,March,Tuesday,medium
6074,2020-12-09,werewolf,25,forest,nightly disturbance,unknown,night,bones,2020,December,Wednesday,short
9891,2022-01-27,witch,45,swamp,arson,unknown,dusk,cloak,2022,January,Thursday,medium
6075,2023-03-30,zombie,90,village,murder,knife,night,blood,2023,March,Thursday,long
1999,2021-05-22,witch,33,village,kidnapping,knife,dawn,cloak,2021,May,Saturday,medium
9985,2019-11-28,witch,20,village,arson,knife,dusk,cloak,2019,November,Thursday,short
4289,2024-05-22,witch,82,mountain,arson,brute force,night,potions,2024,May,Wednesday,long
7748,2021-02-10,werewolf,58,forest,vandalism,axe,dusk,teeth,2021,February,Wednesday,medium
924,2021-03-29,vampire,95,castle,assault,pistol,night,cloak,2021,March,Monday,very long
1320,2022-04-09,skeleton,62,castle,nightly disturbance,axe,night,bones,2022,April,Saturday,long
5512,2023-01-11,werewolf,46,swamp,kidnapping,axe,night,fur,2023,January,Wednesday,medium
3081,2021-07-21,vampire,36,village,assault,unknown,night,blood,2021,July,Wednesday,medium
9616,2020-07-27,zombie,92,swamp,murder,pistol,dawn,bones,2020,July,Monday,very long
1288,2020-01-19,zombie,7,swamp,kidnapping,knife,night,bones,2020,January,Sunday,short
8134,2022-10-10,witch,28,swamp,arson,unknown,day,bones,2022,October,Monday,short
2827,2024-03-14,werewolf,49,swamp,assault,brute force,night,fur,2024,March,Thursday,medium
1413,2022-06-23,zombie,19,forest,assault,knife,night,bones,2022,June,Thursday,short
3393,2021-01-19,zombie,11,swamp,murder,pistol,day,bones,2021,January,Tuesday,short
186,2023-08-23,skeleton,73,forest,nightly disturbance,unknown,night,bones,2023,August,Wednesday,long
6937,2023-01-27,zombie,50,forest,kidnapping,unknown,day,fur,2023,January,Friday,medium
5755,2024-08-08,witch,27,swamp,arson,unknown,night,bones,2024,August,Thursday,short
8925,2021-07-03,skeleton,18,castle,nightly disturbance,pistol,night,bones,2021,July,Saturday,short
9723,2022-01-08,zombie,44,swamp,vandalism,unknown,night,bones,2022,January,Saturday,medium
6232,2020-05-12,zombie,64,village,murder,unknown,day,blood,2020,May,Tuesday,long
7058,2022-09-17,zombie,66,swamp,kidnapping,unknown,night,blood,2022,September,Saturday,long
4613,2020-05-26,ghost,59,village,vandalism,axe,night,potions,2020,May,Tuesday,medium
9045,2024-04-18,skeleton,67,castle,nightly disturbance,brute force,night,cloak,2024,April,Thursday,long
2686,2023-05-27,ghost,37,castle,nightly disturbance,knife,night,potions,2023,May,Saturday,medium
8394,2022-01-16,werewolf,64,mountain,assault,unknown,dusk,potions,2022,January,Sunday,long
6927,2023-11-27,vampire,25,castle,nightly disturbance,axe,night,cloak,2023,November,Monday,short
1983,2020-05-29,werewolf,19,swamp,assault,pistol,night,fur,2020,May,Friday,short
6449,2020-12-14,skeleton,49,mountain,assault,axe,day,bones,2020,December,Monday,medium
8943,2021-09-03,zombie,93,swamp,vandalism,unknown,dawn,bones,2021,September,Friday,very long
10074,2024-02-28,vampire,78,forest,nightly disturbance,pistol,night,blood,2024,February,Wednesday,long
1266,2020-10-03,zombie,70,village,kidnapping,unknown,day,potions,2020,October,Saturday,long
3211,2022-11-06,ghost,75,castle,vandalism,knife,dusk,potions,2022,November,Sunday,long
7837,2022-01-15,werewolf,95,forest,assault,pistol,dusk,blood,2022,January,Saturday,very long
5061,2024-06-25,skeleton,42,mountain,arson,pistol,dusk,bones,2024,June,Tuesday,medium
9802,2021-04-09,skeleton,12,castle,vandalism,unknown,dusk,cloak,2021,April,Friday,short
6605,2023-04-12,vampire,44,forest,assault,unknown,night,blood,2023,April,Wednesday,medium
3324,2022-02-06,zombie,15,mountain,kidnapping,unknown,dusk,potions,2022,February,Sunday,short
6514,2024-05-23,vampire,37,castle,nightly disturbance,unknown,night,blood,2024,May,Thursday,medium
8815,2023-04-05,vampire,32,castle,assault,unknown,night,blood,2023,April,Wednesday,medium
7686,2020-04-09,werewolf,52,mountain,assault,pistol,dusk,teeth,2020,April,Thursday,medium
6339,2021-10-26,werewolf,9,swamp,nightly disturbance,knife,night,fur,2021,October,Tuesday,short
6957,2023-12-09,werewolf,38,forest,nightly disturbance,knife,night,teeth,2023,December,Saturday,medium
1063,2021-04-11,werewolf,39,forest,vandalism,knife,night,fur,2021,April,Sunday,medium
4110,2023-07-09,ghost,88,castle,vandalism,unknown,night,cloak,2023,July,Sunday,long
6083,2023-10-09,witch,38,swamp,arson,knife,dusk,fur,2023,October,Monday,medium
5610,2022-06-29,zombie,67,swamp,murder,knife,dawn,teeth,2022,June,Wednesday,long
277,2022-05-11,vampire,91,forest,nightly disturbance,unknown,night,cloak,2022,May,Wednesday,very long
2065,2021-05-09,witch,14,mountain,arson,unknown,dusk,cloak,2021,May,Sunday,short
4810,2024-10-18,witch,23,mountain,assault,unknown,night,bones,2024,October,Friday,short
9088,2023-05-05,zombie,66,mountain,kidnapping,unknown,dusk,bones,2023,May,Friday,long
5256,2021-12-03,skeleton,26,mountain,nightly disturbance,pistol,night,bones,2021,December,Friday,short
9604,2023-04-30,ghost,32,castle,vandalism,knife,night,cloak,2023,April,Sunday,medium
1098,2023-07-20,ghost,49,mountain,vandalism,pistol,night,cloak,2023,July,Thursday,medium
8459,2024-05-03,werewolf,16,forest,assault,knife,night,potions,2024,May,Friday,short
7808,2024-01-29,werewolf,19,forest,assault,brute force,night,fur,2024,January,Monday,short
7588,2021-02-23,werewolf,57,forest,assault,knife,night,fur,2021,February,Tuesday,medium
6746,2023-08-08,vampire,83,castle,murder,axe,night,blood,2023,August,Tuesday,long
4366,2021-06-12,ghost,90,castle,vandalism,brute force,dusk,cloak,2021,June,Saturday,long
7016,2022-10-01,skeleton,81,mountain,assault,unknown,dawn,cloak,2022,October,Saturday,long
7823,2022-03-29,vampire,93,village,assault,axe,night,cloak,2022,March,Tuesday,very long
6841,2024-01-15,vampire,90,village,nightly disturbance,axe,night,blood,2024,January,Monday,long
5576,2024-03-26,witch,65,village,arson,brute force,day,potions,2024,March,Tuesday,long
5167,2024-05-12,werewolf,54,forest,vandalism,pistol,night,fur,2024,May,Sunday,medium
6241,2023-06-04,witch,76,village,arson,unknown,day,potions,2023,June,Sunday,long
4756,2021-08-29,witch,65,swamp,arson,axe,dusk,bones,2021,August,Sunday,long
8201,2021-11-01,werewolf,45,forest,assault,knife,dawn,fur,2021,November,Monday,medium
6029,2023-07-16,zombie,62,swamp,murder,knife,dawn,potions,2023,July,Sunday,long
6853,2023-11-24,skeleton,41,forest,arson,unknown,day,bones,2023,November,Friday,medium
3514,2021-03-19,skeleton,47,forest,nightly disturbance,knife,night,cloak,2021,March,Friday,medium
8500,2023-07-01,witch,8,village,arson,unknown,day,cloak,2023,July,Saturday,short
3964,2019-11-09,vampire,13,castle,assault,unknown,dawn,teeth,2019,November,Saturday,short
1767,2023-11-26,ghost,33,castle,nightly disturbance,unknown,night,cloak,2023,November,Sunday,medium
740,2019-12-19,skeleton,30,castle,vandalism,axe,night,bones,2019,December,Thursday,short
2581,2022-11-21,ghost,4,village,nightly disturbance,pistol,night,cloak,2022,November,Monday,short
5515,2023-01-12,ghost,73,village,nightly disturbance,axe,night,potions,2023,January,Thursday,long
5933,2020-09-18,werewolf,99,mountain,nightly disturbance,unknown,night,fur,2020,September,Friday,very long
2692,2023-08-21,werewolf,53,forest,assault,brute force,night,fur,2023,August,Monday,medium
9492,2022-02-27,vampire,96,mountain,assault,pistol,dusk,blood,2022,February,Sunday,very long
6521,2022-12-23,vampire,60,village,nightly disturbance,unknown,night,cloak,2022,December,Friday,medium
3147,2020-10-18,vampire,22,castle,murder,axe,night,cloak,2020,October,Sunday,short
3338,2019-11-12,werewolf,12,village,kidnapping,unknown,night,fur,2019,November,Tuesday,short
1359,2022-11-14,ghost,15,mountain,vandalism,unknown,night,cloak,2022,November,Monday,short
1709,2022-01-15,werewolf,74,mountain,nightly disturbance,unknown,night,bones,2022,January,Saturday,long
7251,2022-03-15,skeleton,9,mountain,arson,brute force,day,bones,2022,March,Tuesday,short
6565,2022-11-22,skeleton,69,mountain,assault,brute force,day,bones,2022,November,Tuesday,long
3343,2024-01-20,zombie,75,swamp,kidnapping,pistol,dawn,bones,2024,January,Saturday,long
1520,2021-08-08,ghost,2,forest,nightly disturbance,axe,night,potions,2021,August,Sunday,short
1826,2021-09-01,werewolf,97,forest,assault,axe,dusk,fur,2021,September,Wednesday,very long
8556,2020-03-04,witch,24,swamp,arson,unknown,day,bones,2020,March,Wednesday,short
5424,2022-07-31,witch,5,village,arson,pistol,dusk,potions,2022,July,Sunday,short
3830,2024-06-20,ghost,42,castle,vandalism,knife,night,potions,2024,June,Thursday,medium
9615,2021-03-29,skeleton,91,mountain,assault,axe,dawn,cloak,2021,March,Monday,very long
7400,2020-03-26,ghost,95,castle,vandalism,axe,dusk,cloak,2020,March,Thursday,very long
5969,2024-09-29,witch,59,swamp,arson,knife,dawn,cloak,2024,September,Sunday,medium
6895,2021-11-04,zombie,30,swamp,kidnapping,knife,night,fur,2021,November,Thursday,short
7334,2023-06-02,werewolf,40,mountain,assault,brute force,night,blood,2023,June,Friday,medium
1869,2020-06-09,werewolf,83,forest,assault,axe,night,fur,2020,June,Tuesday,long
4558,2023-06-22,werewolf,48,forest,assault,pistol,night,fur,2023,June,Thursday,medium
2459,2024-10-14,skeleton,17,castle,nightly disturbance,unknown,night,bones,2024,October,Monday,short
4707,2020-07-26,werewolf,67,forest,vandalism,pistol,night,teeth,2020,July,Sunday,long
8975,2023-04-10,ghost,76,village,vandalism,pistol,dusk,potions,2023,April,Monday,long
5643,2021-01-04,witch,47,swamp,kidnapping,pistol,dusk,potions,2021,January,Monday,medium
144,2023-06-07,ghost,18,castle,nightly disturbance,knife,night,potions,2023,June,Wednesday,short
8850,2024-02-13,vampire,70,castle,assault,pistol,night,teeth,2024,February,Tuesday,long
9303,2022-07-06,skeleton,59,castle,assault,brute force,dusk,cloak,2022,July,Wednesday,medium
5318,2021-10-09,skeleton,50,mountain,assault,knife,night,bones,2021,October,Saturday,medium
3444,2024-05-08,skeleton,56,mountain,arson,pistol,dusk,bones,2024,May,Wednesday,medium
1129,2022-07-17,witch,4,swamp,kidnapping,unknown,dusk,cloak,2022,July,Sunday,short
1775,2023-04-12,ghost,90,castle,vandalism,knife,night,potions,2023,April,Wednesday,long
505,2021-10-01,werewolf,77,mountain,assault,knife,night,fur,2021,October,Friday,long
8108,2022-02-15,skeleton,8,castle,vandalism,pistol,dusk,bones,2022,February,Tuesday,short
879,2021-05-10,werewolf,63,forest,assault,brute force,night,fur,2021,May,Monday,long
3392,2024-06-15,vampire,65,village,nightly disturbance,pistol,night,blood,2024,June,Saturday,long
921,2024-01-17,witch,94,village,arson,unknown,day,teeth,2024,January,Wednesday,very long
729,2021-09-15,skeleton,16,mountain,arson,pistol,day,bones,2021,September,Wednesday,short
2836,2024-09-11,zombie,72,mountain,assault,pistol,night,blood,2024,September,Wednesday,long
10043,2020-10-01,vampire,72,castle,nightly disturbance,pistol,night,blood,2020,October,Thursday,long
895,2022-10-27,ghost,92,village,vandalism,knife,dusk,potions,2022,October,Thursday,very long
9689,2022-06-27,zombie,57,mountain,vandalism,knife,dusk,bones,2022,June,Monday,medium
6653,2022-04-29,vampire,25,forest,nightly disturbance,brute force,night,blood,2022,April,Friday,short
8180,2023-11-23,werewolf,66,forest,nightly disturbance,knife,night,fur,2023,November,Thursday,long
1536,2024-01-06,zombie,25,forest,murder,unknown,dawn,potions,2024,January,Saturday,short
8778,2020-08-02,werewolf,73,forest,vandalism,knife,dusk,fur,2020,August,Sunday,long
2776,2023-10-03,ghost,73,village,vandalism,unknown,dawn,cloak,2023,October,Tuesday,long
6769,2020-04-24,ghost,23,castle,vandalism,axe,dusk,potions,2020,April,Friday,short
5835,2023-05-29,ghost,15,village,vandalism,axe,night,potions,2023,May,Monday,short
319,2020-05-10,ghost,57,castle,theft,axe,night,potions,2020,May,Sunday,medium
1819,2022-12-08,zombie,12,village,kidnapping,pistol,night,potions,2022,December,Thursday,short
332,2023-06-14,zombie,26,swamp,assault,axe,dawn,potions,2023,June,Wednesday,short
5701,2023-02-12,skeleton,26,mountain,vandalism,knife,day,bones,2023,February,Sunday,short
4246,2023-02-23,werewolf,4,forest,vandalism,axe,night,fur,2023,February,Thursday,short
3163,2022-07-17,witch,17,village,kidnapping,brute force,day,potions,2022,July,Sunday,short
6930,2019-12-07,skeleton,35,mountain,assault,knife,day,bones,2019,December,Saturday,medium
10003,2022-08-13,skeleton,41,mountain,nightly disturbance,unknown,night,cloak,2022,August,Saturday,medium
4009,2021-07-07,ghost,37,castle,vandalism,knife,dusk,cloak,2021,July,Wednesday,medium
5803,2024-05-05,skeleton,21,castle,nightly disturbance,knife,night,bones,2024,May,Sunday,short
6290,2023-06-29,witch,5,village,arson,unknown,dusk,fur,2023,June,Thursday,short
1995,2022-12-12,skeleton,92,mountain,assault,knife,day,bones,2022,December,Monday,very long
341,2021-03-22,vampire,30,village,assault,knife,night,teeth,2021,March,Monday,short
2795,2022-06-13,skeleton,43,mountain,nightly disturbance,pistol,night,cloak,2022,June,Monday,medium
7736,2022-10-07,skeleton,81,castle,assault,unknown,dusk,bones,2022,October,Friday,long
280,2021-02-01,zombie,8,swamp,kidnapping,unknown,night,bones,2021,February,Monday,short
3017,2022-11-29,zombie,14,swamp,kidnapping,pistol,dawn,fur,2022,November,Tuesday,short
5705,2020-09-28,ghost,97,village,nightly disturbance,knife,night,potions,2020,September,Monday,very long
5909,2022-05-24,skeleton,71,castle,assault,knife,dusk,bones,2022,May,Tuesday,long
3513,2021-02-11,vampire,79,village,theft,knife,dusk,blood,2021,February,Thursday,long
7631,2022-05-08,werewolf,7,mountain,assault,brute force,night,blood,2022,May,Sunday,short
3595,2023-08-04,zombie,21,swamp,kidnapping,brute force,day,blood,2023,August,Friday,short
2840,2022-09-25,vampire,95,castle,murder,knife,dusk,cloak,2022,September,Sunday,very long
9204,2022-12-19,ghost,12,village,vandalism,knife,dusk,cloak,2022,December,Monday,short
4908,2021-03-09,skeleton,16,mountain,vandalism,knife,day,cloak,2021,March,Tuesday,short
6652,2021-10-07,witch,24,swamp,kidnapping,unknown,day,cloak,2021,October,Thursday,short
3451,2019-11-05,zombie,14,mountain,kidnapping,pistol,dusk,blood,2019,November,Tuesday,short
312,2022-06-24,ghost,53,village,vandalism,knife,night,cloak,2022,June,Friday,medium
3948,2023-10-29,zombie,9,forest,murder,unknown,dusk,blood,2023,October,Sunday,short
353,2020-04-01,skeleton,96,swamp,vandalism,brute force,dusk,bones,2020,April,Wednesday,very long
835,2023-09-20,zombie,64,forest,kidnapping,brute force,dawn,bones,2023,September,Wednesday,long
9596,2023-01-26,witch,67,village,arson,knife,dusk,teeth,2023,January,Thursday,long
4528,2021-09-20,vampire,61,castle,murder,unknown,dawn,cloak,2021,September,Monday,long
6642,2023-04-18,ghost,61,village,nightly disturbance,brute force,night,cloak,2023,April,Tuesday,long
3720,2020-12-04,ghost,5,village,theft,axe,night,potions,2020,December,Friday,short
5936,2024-02-09,vampire,35,castle,murder,knife,dusk,teeth,2024,February,Friday,medium
8473,2024-01-13,zombie,43,swamp,murder,knife,night,blood,2024,January,Saturday,medium
2076,2022-09-13,zombie,64,forest,kidnapping,axe,day,bones,2022,September,Tuesday,long
72,2023-04-18,zombie,84,forest,murder,knife,dawn,teeth,2023,April,Tuesday,long
5565,2020-08-31,ghost,61,village,nightly disturbance,pistol,night,potions,2020,August,Monday,long
8601,2024-08-30,witch,32,forest,arson,unknown,day,potions,2024,August,Friday,medium
7583,2024-05-23,witch,15,village,arson,axe,dawn,bones,2024,May,Thursday,short
8233,2021-08-22,vampire,10,forest,assault,axe,night,blood,2021,August,Sunday,short
1683,2021-04-08,skeleton,77,forest,nightly disturbance,brute force,night,bones,2021,April,Thursday,long
7938,2021-03-22,werewolf,5,forest,nightly disturbance,pistol,night,blood,2021,March,Monday,short
9251,2021-07-30,zombie,32,swamp,assault,pistol,night,fur,2021,July,Friday,medium
5748,2021-07-16,werewolf,46,forest,assault,pistol,dusk,bones,2021,July,Friday,medium
1460,2020-11-19,witch,18,village,kidnapping,unknown,night,fur,2020,November,Thursday,short
5280,2024-03-28,ghost,99,forest,arson,knife,night,potions,2024,March,Thursday,very long
7053,2020-08-09,werewolf,25,mountain,vandalism,unknown,night,teeth,2020,August,Sunday,short
1714,2022-05-18,ghost,3,village,nightly disturbance,axe,night,cloak,2022,May,Wednesday,short
2924,2024-08-28,werewolf,58,swamp,assault,axe,night,bones,2024,August,Wednesday,medium
1590,2022-11-22,zombie,26,swamp,assault,knife,day,bones,2022,November,Tuesday,short
3238,2020-08-06,skeleton,30,mountain,arson,brute force,day,bones,2020,August,Thursday,short
4450,2022-09-17,ghost,51,castle,nightly disturbance,pistol,night,potions,2022,September,Saturday,medium
