Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
10005,Witch,Yes,517.0,F,174.0,14.0,5.0,hazelnut,HUMANS
3307,Skeleton,No,840.0,M,197.0,2.0,5.0,silver,lasagna
24,Werewolf,No,111.0,M,168.0,84.0,8.0,silver,lasagna
4149,Witch,Yes,529.0,M,187.0,21.0,2.0,hazelnut,brain
7525,Ghost,No,1175.0,M,182.0,37.0,10.0,sunlight,rats
9122,Zombie,No,1.0,F,173.0,8.0,7.0,cat hair,brain
7208,Zombie,Yes,52.0,M,184.0,12.0,6.0,garlic,rats
8087,Skeleton,Yes,1465.0,M,152.0,37.0,5.0,silver,rats
5839,Werewolf,No,88.0,F,179.0,74.0,7.0,garlic,rats
5071,Skeleton,No,1439.0,M,172.0,25.0,3.0,garlic,pesto pasta
183,Witch,Yes,458.0,M,156.0,15.0,3.0,hazelnut,brain
6173,Skeleton,No,1718.0,F,171.0,12.0,5.0,silver,lasagna
5953,Vampire,No,494.0,F,159.0,40.0,6.0,garlic,lasagna
1523,Vampire,Yes,751.0,M,169.0,51.0,7.0,garlic,brain
4052,Skeleton,No,968.0,M,197.0,58.0,7.0,silver,rats
5411,Vampire,No,463.0,F,182.0,39.0,5.0,sunlight,rats
1546,Zombie,No,7.0,F,177.0,11.0,5.0,cat hair,pesto pasta
5706,Werewolf,Yes,138.0,F,174.0,84.0,5.0,silver,rats
4002,Skeleton,Yes,1793.0,M,161.0,21.0,8.0,silver,rats
9586,Ghost,Yes,1234.0,F,161.0,56.0,10.0,pumpkin,humans
6784,Ghost,No,2999.0,M,185.0,69.0,1.0,pumpkin,brain
5406,SKELETON,No,987.0,M,168.0,22.0,10.0,silver,RATS
799,Witch,No,635.0,M,177.0,20.0,4.0,silver,pesto pasta
6021,Skeleton,Yes,1384.0,M,152.0,20.0,4.0,hazelnut,lasagna
1408,Werewolf,Yes,1.0,F,152.0,73.0,4.0,cat hair,pesto pasta
8944,Ghost,No,1.0,M,158.0,29.0,10.0,pumpkin,pesto pasta
1352,Witch,No,430.0,M,188.0,12.0,3.0,hazelnut,brain
308,Werewolf,Yes,158.0,F,162.0,77.0,7.0,silver,humans
4246,Werewolf,No,163.0,F,150.0,57.0,5.0,silver,humans
4466,Skeleton,Yes,983.0,M,168.0,32.0,5.0,silver,pesto pasta
9777,Vampire,Yes,497.0,M,150.0,43.0,7.0,garlic,brain
4873,Vampire,Yes,702.0,M,194.0,38.0,2.0,silver,lasagna
9766,Ghost,No,444.0,F,171.0,73.0,1.0,sunlight,lasagna
8274,Witch,No,553.0,F,175.0,23.0,9.0,garlic,lasagna
8936,Ghost,No,2159.0,M,196.0,65.0,2.0,garlic,humans
2410,Skeleton,Yes,87.0,F,160.0,32.0,1.0,silver,lasagna
9085,Skeleton,Yes,393.0,F,157.0,32.0,9.0,garlic,rats
2233,Witch,Yes,520.0,M,151.0,25.0,3.0,hazelnut,rats
9677,Ghost,No,548.0,F,150.0,55.0,10.0,silver,brain
6319,ghost,No,879.0,F,177.0,31.0,10.0,garlic,humans
526,Werewolf,Yes,25.0,F,168.0,47.0,1.0,silver,rats
9462,Vampire,No,2.0,M,151.0,33.0,7.0,silver,humans
9956,Zombie,Yes,11.0,F,158.0,14.0,5.0,cat hair,pesto pasta
9051,Zombie,No,25.0,F,165.0,20.0,9.0,garlic,humans
5457,Witch,Yes,238.0,M,174.0,19.0,1.0,garlic,pesto pasta
5634,Vampire,Yes,339.0,M,178.0,25.0,6.0,sunlight,brain
8399,Ghost,Yes,512.0,F,183.0,50.0,1.0,sunlight,pesto pasta
8086,Skeleton,Yes,313.0,M,173.0,24.0,9.0,pumpkin,lasagna
5335,Witch,No,467.0,F,192.0,16.0,5.0,silver,lasagna
4828,Skeleton,No,956.0,M,187.0,25.0,10.0,cat hair,pesto pasta
10090,Ghost,No,1082.0,F,193.0,52.0,8.0,sunlight,humans
2441,Witch,Yes,458.0,F,152.0,16.0,1.0,silver,rats
2470,Skeleton,No,1127.0,M,193.0,41.0,2.0,silver,brain
5796,Werewolf,No,72.0,M,163.0,74.0,5.0,silver,pesto pasta
6263,Ghost,Yes,1743.0,F,174.0,42.0,1.0,sunlight,humans
1893,Zombie,No,106.0,F,171.0,21.0,4.0,sunlight,brain
5810,Witch,Yes,322.0,F,171.0,20.0,8.0,pumpkin,lasagna
7225,Ghost,Yes,3279.0,M,182.0,77.0,3.0,pumpkin,pesto pasta
3798,Witch,Yes,407.0,M,175.0,15.0,7.0,hazelnut,rats
9844,Ghost,Yes,197.0,M,187.0,65.0,4.0,sunlight,rats
4255,Vampire,Yes,584.0,F,155.0,17.0,5.0,silver,brain
2936,Skeleton,Yes,1869.0,F,184.0,24.0,7.0,silver,pesto pasta
7922,Witch,Yes,314.0,M,177.0,22.0,7.0,hazelnut,lasagna
747,Witch,Yes,470.0,F,172.0,14.0,7.0,hazelnut,humans
3219,Witch,Yes,295.0,F,158.0,15.0,5.0,hazelnut,pesto pasta
1809,Skeleton,Yes,993.0,M,180.0,1.0,8.0,silver,humans
8706,Werewolf,No,41.0,M,166.0,100.0,1.0,silver,Brain
4125,Witch,No,512.0,M,174.0,14.0,5.0,hazelnut,brain
5419,Ghost,No,1480.0,M,194.0,44.0,10.0,hazelnut,rats
9082,Skeleton,Yes,305.0,M,175.0,11.0,4.0,silver,rats
1553,Zombie,No,105.0,F,191.0,15.0,5.0,garlic,lasagna
3380,Skeleton,Yes,533.0,M,197.0,7.0,6.0,silver,humans
8210,Witch,No,299.0,F,174.0,26.0,6.0,hazelnut,rats
7687,Skeleton,No,671.0,F,152.0,31.0,10.0,silver,rats
4141,Skeleton,No,1157.0,M,196.0,21.0,8.0,silver,brain
9194,Werewolf,Yes,71.0,F,193.0,83.0,7.0,hazelnut,lasagna
1937,Werewolf,Yes,83.0,F,164.0,69.0,7.0,silver,humans
6926,Zombie,Yes,119.0,M,172.0,17.0,5.0,garlic,pesto pasta
9112,Werewolf,Yes,146.0,M,175.0,67.0,5.0,silver,humans
5793,Zombie,Yes,101.0,F,152.0,5.0,4.0,sunlight,pesto pasta
6827,Werewolf,Yes,163.0,M,166.0,87.0,6.0,sunlight,rats
6182,Ghost,No,798.0,F,179.0,72.0,7.0,sunlight,brain
4339,Werewolf,Yes,53.0,M,191.0,73.0,3.0,silver,LASAGNA
7685,Werewolf,Yes,183.0,F,161.0,100.0,7.0,cat hair,humans
2599,Ghost,No,1062.0,F,151.0,43.0,7.0,sunlight,pesto pasta
8434,Ghost,No,791.0,M,153.0,36.0,1.0,sunlight,pesto pasta
4268,Vampire,No,666.0,M,170.0,37.0,8.0,sunlight,brain
4982,Vampire,Yes,745.0,M,182.0,45.0,7.0,sunlight,brain
7963,Witch,No,165.0,F,184.0,21.0,4.0,garlic,rats
7333,Witch,Yes,440.0,M,185.0,11.0,4.0,pumpkin,rats
3754,Witch,No,41.0,M,179.0,30.0,3.0,hazelnut,lasagna
6679,Werewolf,No,69.0,M,178.0,50.0,9.0,silver,lasagna
4980,Witch,No,402.0,F,185.0,19.0,1.0,hazelnut,rats
4014,Werewolf,No,111.0,M,159.0,69.0,7.0,silver,rats
10052,Zombie,No,107.0,F,157.0,9.0,3.0,garlic,pesto pasta
8792,Witch,Yes,550.0,M,184.0,22.0,4.0,hazelnut,pesto pasta
7085,Werewolf,Yes,1.0,M,152.0,100.0,5.0,cat hair,lasagna
6124,Vampire,No,330.0,M,158.0,30.0,9.0,silver,pesto pasta
262,Werewolf,No,90.0,F,199.0,99.0,7.0,silver,lasagna
3453,Vampire,Yes,283.0,F,162.0,42.0,2.0,garlic,humans
6770,Zombie,Yes,30.0,M,174.0,14.0,5.0,garlic,brain
9250,Werewolf,No,124.0,F,187.0,62.0,7.0,silver,pesto pasta
7113,Werewolf,No,206.0,F,180.0,78.0,6.0,silver,pesto pasta
6016,Ghost,No,2079.0,F,160.0,27.0,10.0,sunlight,humans
2389,Skeleton,No,2073.0,M,198.0,62.0,2.0,silver,rats
8932,Skeleton,No,1.0,F,194.0,21.0,1.0,silver,rats
4592,Ghost,No,1.0,M,199.0,64.0,9.0,garlic,lasagna
2414,Werewolf,Yes,55.0,M,171.0,69.0,6.0,silver,pesto pasta
843,Werewolf,No,73.0,F,158.0,82.0,1.0,silver,rats
6240,Zombie,No,186.0,F,187.0,9.0,5.0,sunlight,rats
1761,Werewolf,Yes,161.0,F,184.0,62.0,2.0,silver,pesto pasta
759,Witch,No,245.0,M,152.0,23.0,1.0,pumpkin,humans
8530,Skeleton,Yes,19.0,M,178.0,25.0,9.0,silver,lasagna
7839,Zombie,Yes,101.0,F,172.0,17.0,3.0,sunlight,pesto pasta
4173,Vampire,No,359.0,F,182.0,12.0,7.0,garlic,lasagna
4236,Vampire,No,426.0,F,175.0,42.0,8.0,silver,lasagna
7045,Vampire,No,323.0,F,152.0,55.0,2.0,sunlight,rats
8099,Werewolf,No,72.0,M,163.0,80.0,6.0,silver,brain
4190,Zombie,No,9.0,M,196.0,12.0,3.0,sunlight,lasagna
5103,Zombie,No,81.0,M,198.0,12.0,5.0,pumpkin,pesto pasta
911,Ghost,No,936.0,M,172.0,32.0,1.0,silver,humans
5947,Zombie,Yes,74.0,F,159.0,14.0,10.0,cat hair,BRAIN
3664,Werewolf,No,152.0,F,191.0,53.0,7.0,hazelnut,rats
9968,Werewolf,No,96.0,M,192.0,44.0,6.0,silver,humans
7099,Vampire,No,566.0,M,166.0,43.0,7.0,sunlight,brain
9486,Zombie,No,39.0,F,165.0,15.0,2.0,cat hair,lasagna
81,Werewolf,No,73.0,M,185.0,54.0,7.0,silver,lasagna
7847,Skeleton,No,1.0,F,193.0,36.0,10.0,pumpkin,brain
8363,Witch,Yes,120.0,F,169.0,22.0,2.0,hazelnut,lasagna
7556,Werewolf,No,14.0,M,168.0,26.0,3.0,cat hair,lasagna
3558,Witch,No,93.0,M,191.0,20.0,3.0,hazelnut,HUMANS
9417,Vampire,Yes,693.0,M,168.0,36.0,7.0,sunlight,brain
5109,Zombie,No,174.0,F,170.0,11.0,4.0,sunlight,lasagna
2156,Skeleton,No,1.0,M,150.0,21.0,2.0,garlic,rats
3464,Vampire,No,552.0,M,154.0,50.0,3.0,silver,lasagna
9293,Vampire,No,629.0,F,190.0,30.0,3.0,silver,brain
1875,Vampire,Yes,577.0,M,188.0,32.0,2.0,sunlight,pesto pasta
8838,Werewolf,No,30.0,F,176.0,95.0,8.0,garlic,rats
7539,Ghost,No,662.0,F,197.0,3.0,6.0,pumpkin,lasagna
6623,Vampire,Yes,929.0,M,199.0,49.0,2.0,garlic,lasagna
8328,Werewolf,Yes,77.0,M,189.0,84.0,7.0,cat hair,pesto pasta
5334,Werewolf,Yes,24.0,F,199.0,82.0,8.0,hazelnut,humans
6428,Zombie,No,3.0,F,163.0,8.0,10.0,sunlight,pesto pasta
7894,Werewolf,Yes,151.0,M,180.0,47.0,7.0,silver,brain
8423,Werewolf,Yes,36.0,M,188.0,67.0,7.0,silver,brain
5960,Witch,No,545.0,M,185.0,19.0,8.0,pumpkin,brain
7479,Werewolf,No,116.0,M,192.0,31.0,6.0,cat hair,rats
9772,Skeleton,No,703.0,F,168.0,41.0,6.0,silver,rats
7414,Werewolf,Yes,159.0,M,154.0,79.0,9.0,cat hair,rats
2620,Vampire,No,532.0,F,198.0,32.0,7.0,garlic,rats
9298,Zombie,Yes,80.0,F,174.0,14.0,1.0,garlic,pesto pasta
6669,Skeleton,No,1579.0,M,169.0,48.0,10.0,silver,rats
185,Vampire,Yes,213.0,M,193.0,35.0,5.0,silver,brain
7228,Vampire,No,354.0,M,176.0,38.0,9.0,sunlight,brain
7943,Skeleton,Yes,680.0,F,174.0,38.0,1.0,silver,rats
1536,Zombie,No,59.0,M,191.0,7.0,2.0,silver,pesto pasta
3585,witch,Yes,510.0,F,196.0,29.0,5.0,hazelnut,humans
3505,Ghost,Yes,1.0,M,156.0,38.0,2.0,garlic,lasagna
6733,Vampire,Yes,579.0,M,155.0,33.0,3.0,sunlight,humans
955,Werewolf,No,57.0,F,154.0,71.0,2.0,silver,lasagna
5421,Vampire,No,454.0,F,171.0,49.0,7.0,sunlight,brain
2106,Werewolf,Yes,110.0,F,185.0,62.0,7.0,hazelnut,humans
9423,Ghost,Yes,968.0,F,196.0,100.0,1.0,sunlight,pesto pasta
74,Skeleton,Yes,474.0,M,168.0,12.0,2.0,garlic,RATS
2538,Zombie,Yes,63.0,F,197.0,10.0,1.0,sunlight,rats
2391,Werewolf,Yes,82.0,F,170.0,58.0,7.0,sunlight,humans
3532,Ghost,No,890.0,F,161.0,52.0,3.0,garlic,lasagna
5130,Ghost,No,3163.0,f,173.0,31.0,1.0,garlic,humans
4049,Zombie,Yes,53.0,F,179.0,17.0,5.0,cat hair,lasagna
8988,Witch,Yes,327.0,F,175.0,22.0,2.0,hazelnut,brain
2522,Zombie,No,100.0,F,174.0,22.0,2.0,garlic,pesto pasta
8796,Ghost,Yes,1119.0,M,177.0,55.0,10.0,pumpkin,humans
6593,Ghost,Yes,585.0,M,171.0,1.0,3.0,pumpkin,rats
8547,Werewolf,No,76.0,F,166.0,25.0,2.0,silver,humans
7716,Werewolf,Yes,75.0,F,157.0,33.0,4.0,Silver,humans
10095,Werewolf,Yes,1.0,F,168.0,36.0,8.0,hazelnut,brain
9110,Witch,No,166.0,F,153.0,25.0,2.0,garlic,Lasagna
6250,Zombie,Yes,74.0,M,158.0,15.0,2.0,Cat hair,rats
5364,Werewolf,No,89.0,M,183.0,63.0,8.0,silver,rats
2399,Werewolf,No,7.0,F,188.0,63.0,6.0,silver,pesto pasta
7981,Vampire,Yes,368.0,M,152.0,47.0,5.0,sunlight,brain
9276,Skeleton,Yes,975.0,F,195.0,39.0,7.0,silver,lasagna
8793,Werewolf,No,46.0,F,159.0,75.0,6.0,hazelnut,humans
9363,Vampire,Yes,733.0,M,192.0,24.0,7.0,sunlight,rats
9407,Witch,Yes,538.0,M,191.0,21.0,1.0,pumpkin,brain
6062,Zombie,Yes,79.0,F,172.0,25.0,7.0,pumpkin,pesto pasta
4254,Werewolf,No,125.0,F,175.0,62.0,7.0,silver,brain
2811,Zombie,Yes,53.0,M,199.0,16.0,3.0,cat hair,lasagna
8810,Werewolf,No,139.0,M,152.0,83.0,9.0,silver,lasagna
8265,Ghost,No,873.0,F,159.0,81.0,2.0,sunlight,lasagna
5977,Werewolf,Yes,118.0,M,176.0,37.0,6.0,silver,rats
7526,Witch,Yes,449.0,F,158.0,15.0,6.0,hazelnut,rats
2214,Werewolf,Yes,81.0,F,172.0,69.0,9.0,silver,Rats
7939,werewolf,No,40.0,M,160.0,57.0,9.0,cat hair,rats
7581,Zombie,Yes,113.0,M,168.0,26.0,5.0,cat hair,lasagna
5147,Vampire,No,372.0,F,171.0,35.0,9.0,garlic,rats
2798,Witch,No,496.0,M,153.0,23.0,2.0,hazelnut,rats
8206,Ghost,No,912.0,M,184.0,81.0,9.0,sunlight,humans
4853,Skeleton,No,1433.0,F,165.0,18.0,2.0,garlic,lasagna
4265,Zombie,Yes,42.0,F,178.0,19.0,1.0,sunlight,rats
931,Werewolf,No,154.0,M,154.0,83.0,7.0,silver,brain
2274,Zombie,No,57.0,M,162.0,19.0,5.0,cat hair,pesto pasta
9504,Ghost,No,1574.0,F,182.0,55.0,4.0,sunlight,lasagna
2405,Zombie,Yes,122.0,F,192.0,18.0,7.0,garlic,humans
2909,Skeleton,No,473.0,M,171.0,38.0,9.0,silver,rats
1512,Werewolf,No,51.0,M,180.0,89.0,7.0,silver,humans
1054,Skeleton,Yes,1.0,M,165.0,53.0,7.0,silver,lasagna
5205,Ghost,No,524.0,F,159.0,53.0,9.0,garlic,lasagna
6130,Zombie,Yes,58.0,M,192.0,21.0,5.0,cat hair,rats
6018,Witch,Yes,109.0,M,150.0,17.0,2.0,pumpkin,brain
6924,Witch,No,379.0,M,167.0,27.0,9.0,hazelnut,humans
7759,Werewolf,Yes,95.0,F,161.0,62.0,7.0,sunlight,brain
6408,Vampire,Yes,350.0,M,189.0,38.0,7.0,garlic,brain
905,Werewolf,No,74.0,F,188.0,60.0,6.0,silver,rats
7206,Vampire,No,351.0,M,172.0,47.0,7.0,sunlight,brain
6825,werewolf,Yes,100.0,M,154.0,54.0,8.0,cat hair,pesto pasta
4716,Vampire,No,572.0,M,192.0,46.0,5.0,silver,brain
3872,Ghost,Yes,1475.0,M,172.0,81.0,1.0,Garlic,pesto pasta
5493,Witch,No,315.0,F,182.0,19.0,1.0,hazelnut,pesto pasta
282,Ghost,No,2441.0,M,188.0,79.0,1.0,sunlight,pesto pasta
8070,Vampire,No,315.0,M,164.0,41.0,4.0,garlic,rats
5314,Vampire,Yes,126.0,M,170.0,32.0,1.0,silver,brain
3710,Ghost,No,881.0,F,178.0,12.0,4.0,pumpkin,humans
9591,Witch,No,448.0,F,161.0,21.0,3.0,hazelnut,pesto pasta
5643,Witch,No,314.0,M,173.0,13.0,7.0,pumpkin,pesto pasta
7818,Skeleton,No,927.0,F,188.0,1.0,9.0,cat hair,lasagna
6012,Skeleton,No,1778.0,M,185.0,4.0,3.0,silver,rats
7375,Ghost,No,924.0,M,175.0,29.0,10.0,hazelnut,lasagna
7719,Werewolf,No,37.0,F,177.0,63.0,4.0,silver,lasagna
9090,Werewolf,No,90.0,M,168.0,51.0,7.0,garlic,pesto pasta
463,Ghost,No,2689.0,F,188.0,66.0,1.0,pumpkin,humans
8894,Vampire,Yes,732.0,F,168.0,30.0,6.0,sunlight,Humans
1759,Werewolf,Yes,45.0,F,180.0,48.0,6.0,silver,lasagna
9825,zombie,No,30.0,F,176.0,11.0,4.0,pumpkin,brain
5198,Ghost,No,1713.0,F,179.0,18.0,7.0,garlic,pesto pasta
5534,Skeleton,Yes,401.0,M,155.0,31.0,6.0,silver,lasagna
3182,Skeleton,Yes,838.0,F,173.0,1.0,9.0,garlic,brain
109,Vampire,Yes,613.0,M,197.0,36.0,6.0,silver,pesto pasta
2370,Werewolf,No,181.0,M,182.0,90.0,6.0,garlic,lasagna
6219,Witch,Yes,650.0,M,174.0,12.0,3.0,hazelnut,brain
4288,Werewolf,No,92.0,F,172.0,97.0,3.0,hazelnut,pesto pasta
5757,Zombie,No,1.0,M,156.0,13.0,5.0,sunlight,brain
8917,VAMPIRE,Yes,240.0,M,186.0,36.0,8.0,sunlight,lasagna
8927,Vampire,No,190.0,M,168.0,43.0,8.0,sunlight,pesto pasta
1056,Witch,Yes,458.0,M,181.0,15.0,1.0,hazelnut,rats
4653,Ghost,Yes,2818.0,M,162.0,14.0,1.0,pumpkin,humans
7100,Werewolf,Yes,103.0,M,184.0,79.0,7.0,silver,lasagna
112,Vampire,No,264.0,F,188.0,75.0,5.0,silver,lasagna
5945,Ghost,Yes,2005.0,M,152.0,36.0,9.0,sunlight,pesto pasta
4122,Skeleton,Yes,486.0,F,179.0,11.0,6.0,silver,humans
211,Witch,No,305.0,M,172.0,24.0,7.0,hazelnut,brain
1463,Zombie,No,92.0,F,185.0,10.0,1.0,cat hair,pesto pasta
8307,Zombie,Yes,1.0,M,173.0,16.0,6.0,cat hair,humans
7721,Werewolf,No,24.0,F,158.0,59.0,9.0,silver,lasagna
6109,Werewolf,Yes,177.0,F,194.0,75.0,6.0,silver,pesto pasta
2483,Vampire,No,598.0,F,188.0,32.0,2.0,garlic,lasagna
1217,Witch,No,492.0,F,181.0,25.0,5.0,garlic,lasagna
5373,Zombie,No,98.0,F,193.0,8.0,4.0,garlic,brain
425,Vampire,Yes,542.0,M,173.0,59.0,9.0,garlic,pesto pasta
1223,Zombie,No,12.0,M,160.0,20.0,5.0,sunlight,HUMANS
6243,Ghost,Yes,1613.0,M,161.0,93.0,6.0,sunlight,lasagna
1950,Werewolf,Yes,42.0,F,157.0,83.0,7.0,hazelnut,lasagna
4213,Zombie,Yes,96.0,F,163.0,15.0,3.0,sunlight,rats
6265,Witch,No,107.0,F,155.0,25.0,5.0,hazelnut,brain
2758,Vampire,No,673.0,F,160.0,31.0,6.0,sunlight,lasagna
3866,Witch,No,146.0,F,159.0,25.0,3.0,hazelnut,brain
9465,Vampire,No,702.0,F,190.0,56.0,7.0,silver,brain
291,Zombie,Yes,151.0,F,163.0,16.0,5.0,cat hair,humans
631,Ghost,Yes,3346.0,F,158.0,52.0,3.0,pumpkin,BRAIN
77,Werewolf,No,1.0,F,157.0,30.0,6.0,garlic,brain
2443,Skeleton,Yes,327.0,M,150.0,24.0,3.0,silver,lasagna
4618,werewolf,No,82.0,F,156.0,71.0,2.0,cat hair,humans
6154,Vampire,No,554.0,M,158.0,24.0,5.0,garlic,lasagna
9579,Werewolf,Yes,31.0,M,181.0,65.0,7.0,silver,brain
9604,Ghost,No,1656.0,M,178.0,92.0,7.0,sunlight,humans
7267,Zombie,No,52.0,F,192.0,13.0,1.0,garlic,brain
1231,Vampire,No,1120.0,M,170.0,37.0,7.0,sunlight,lasagna
3592,Vampire,No,420.0,F,160.0,56.0,6.0,sunlight,brain
5341,Ghost,No,1304.0,M,157.0,57.0,1.0,sunlight,rats
7937,Ghost,Yes,1202.0,F,158.0,53.0,10.0,sunlight,pesto pasta
4084,Skeleton,Yes,857.0,F,159.0,25.0,7.0,silver,humans
1314,Werewolf,Yes,100.0,F,170.0,45.0,9.0,cat hair,brain
7351,Zombie,Yes,2.0,F,195.0,15.0,5.0,garlic,pesto pasta
1824,Werewolf,No,60.0,M,167.0,41.0,5.0,cat hair,lasagna
9374,Werewolf,No,82.0,M,176.0,46.0,5.0,cat hair,lasagna
2330,Skeleton,Yes,824.0,F,187.0,35.0,7.0,garlic,humans
9344,Skeleton,Yes,527.0,F,176.0,13.0,4.0,silver,brain
9637,Skeleton,No,1258.0,F,196.0,26.0,1.0,silver,lasagna
9357,Ghost,Yes,2782.0,M,174.0,47.0,10.0,cat hair,Rats
5813,Witch,No,391.0,M,162.0,15.0,3.0,garlic,pesto pasta
2528,Vampire,Yes,653.0,F,172.0,29.0,6.0,garlic,lasagna
2406,Ghost,Yes,1435.0,F,170.0,46.0,3.0,pumpkin,pesto pasta
4878,Zombie,No,30.0,M,192.0,17.0,9.0,cat hair,brain
4603,Vampire,Yes,445.0,F,152.0,34.0,6.0,sunlight,pesto pasta
5244,Ghost,Yes,1940.0,M,171.0,56.0,10.0,garlic,brain
3662,Ghost,No,1880.0,M,154.0,52.0,8.0,sunlight,brain
8470,Ghost,Yes,2340.0,F,151.0,78.0,8.0,sunlight,brain
7557,Vampire,No,613.0,M,153.0,39.0,6.0,sunlight,rats
5811,Skeleton,Yes,824.0,M,150.0,1.0,7.0,hazelnut,humans
7820,Skeleton,Yes,1586.0,F,158.0,15.0,9.0,silver,brain
6972,Zombie,Yes,147.0,M,175.0,12.0,2.0,cat hair,brain
9666,Vampire,Yes,332.0,F,174.0,43.0,8.0,sunlight,pesto pasta
5458,skeleton,No,690.0,M,181.0,16.0,2.0,silver,brain
1543,Witch,No,6.0,M,195.0,19.0,5.0,pumpkin,lasagna
693,Zombie,No,98.0,M,182.0,10.0,5.0,sunlight,humans
5326,Ghost,No,2310.0,M,158.0,7.0,2.0,hazelnut,rats
903,Werewolf,Yes,141.0,F,196.0,77.0,7.0,silver,humans
6839,Werewolf,No,109.0,M,193.0,83.0,2.0,silver,humans
9657,Ghost,Yes,1.0,F,193.0,62.0,10.0,sunlight,humans
1382,Zombie,Yes,152.0,M,160.0,14.0,5.0,garlic,brain
6188,Zombie,No,123.0,F,159.0,12.0,5.0,garlic,rats
1677,Witch,No,726.0,F,188.0,19.0,3.0,hazelnut,rats
9779,Witch,No,593.0,M,189.0,18.0,2.0,hazelnut,Brain
677,Zombie,No,138.0,F,154.0,13.0,4.0,pumpkin,rats
8653,Ghost,Yes,1882.0,M,154.0,22.0,9.0,silver,rats
1929,Skeleton,Yes,910.0,F,168.0,8.0,5.0,pumpkin,pesto pasta
2377,Werewolf,No,66.0,F,190.0,51.0,7.0,hazelnut,pesto pasta
4784,Witch,Yes,410.0,M,184.0,21.0,7.0,garlic,pesto pasta
8287,Vampire,Yes,251.0,M,183.0,34.0,6.0,silver,lasagna
10021,Skeleton,Yes,763.0,F,155.0,37.0,4.0,silver,pesto pasta
2372,Werewolf,Yes,104.0,F,194.0,32.0,1.0,silver,humans
8141,Vampire,No,574.0,M,181.0,48.0,8.0,garlic,rats
7293,Ghost,No,1304.0,M,161.0,18.0,6.0,sunlight,rats
899,Witch,Yes,516.0,F,170.0,17.0,8.0,garlic,rats
6813,Werewolf,Yes,82.0,F,173.0,37.0,6.0,silver,lasagna
877,Zombie,No,1.0,F,185.0,16.0,1.0,cat hair,rats
8207,Zombie,Yes,1.0,M,182.0,19.0,4.0,garlic,lasagna
1540,Vampire,Yes,246.0,F,167.0,29.0,6.0,garlic,pesto pasta
155,Skeleton,Yes,946.0,M,164.0,25.0,9.0,silver,pesto pasta
6347,Zombie,Yes,42.0,F,166.0,12.0,3.0,cat hair,rats
3090,Zombie,No,48.0,M,166.0,17.0,4.0,sunlight,brain
4682,Zombie,No,121.0,F,180.0,15.0,4.0,garlic,lasagna
8180,Werewolf,No,77.0,F,173.0,74.0,6.0,silver,rats
818,Vampire,No,621.0,M,164.0,36.0,8.0,silver,humans
3106,Zombie,Yes,102.0,F,174.0,17.0,1.0,pumpkin,brain
1370,Zombie,Yes,94.0,F,183.0,7.0,3.0,sunlight,brain
9762,Skeleton,No,581.0,F,188.0,40.0,3.0,silver,rats
7722,Witch,No,472.0,F,180.0,20.0,4.0,hazelnut,brain
1195,Werewolf,No,195.0,F,188.0,67.0,8.0,silver,rats
2346,Witch,Yes,335.0,F,172.0,14.0,3.0,garlic,lasagna
4608,Werewolf,Yes,80.0,M,187.0,66.0,2.0,hazelnut,pesto pasta
5430,Zombie,Yes,17.0,F,175.0,7.0,5.0,cat hair,pesto pasta
7345,Witch,No,534.0,M,150.0,19.0,4.0,pumpkin,rats
2646,Zombie,Yes,44.0,F,179.0,19.0,4.0,cat hair,pesto pasta
3707,Werewolf,No,128.0,F,197.0,76.0,6.0,cat hair,pesto pasta
1948,Ghost,No,587.0,M,187.0,29.0,10.0,sunlight,rats
6431,Vampire,Yes,864.0,F,187.0,45.0,6.0,silver,lasagna
7510,Skeleton,Yes,1627.0,F,195.0,30.0,5.0,silver,rats
4478,Vampire,No,293.0,M,177.0,39.0,9.0,garlic,pesto pasta
4360,Werewolf,No,142.0,F,188.0,66.0,7.0,silver,rats
9671,witch,No,394.0,M,186.0,17.0,2.0,hazelnut,humans
8488,Ghost,No,1567.0,F,188.0,27.0,2.0,sunlight,brain
7854,Vampire,No,354.0,M,197.0,30.0,6.0,garlic,lasagna
2938,Werewolf,No,130.0,F,193.0,83.0,7.0,silver,brain
2980,Vampire,No,600.0,F,190.0,39.0,7.0,garlic,pesto pasta
1620,Vampire,Yes,556.0,M,191.0,44.0,7.0,silver,rats
8073,Witch,Yes,445.0,F,181.0,23.0,7.0,hazelnut,pesto pasta
7765,Ghost,Yes,1.0,M,188.0,31.0,2.0,pumpkin,rats
8432,witch,Yes,194.0,F,175.0,16.0,2.0,hazelnut,lasagna
4333,Vampire,No,432.0,F,154.0,36.0,7.0,garlic,rats
705,Ghost,No,2856.0,M,171.0,83.0,10.0,sunlight,lasagna
3340,Zombie,No,98.0,F,155.0,13.0,5.0,garlic,lasagna
6690,Skeleton,No,110.0,F,158.0,25.0,6.0,silver,rats
7773,Ghost,No,867.0,F,197.0,27.0,9.0,cat hair,humans
6143,Zombie,No,145.0,F,159.0,7.0,5.0,cat hair,humans
6730,Ghost,No,1039.0,M,173.0,81.0,10.0,sunlight,lasagna
10059,Werewolf,No,36.0,F,189.0,43.0,7.0,silver,rats
4338,Skeleton,Yes,465.0,F,182.0,18.0,7.0,garlic,lasagna
