importtIndex_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food,Age Bin
5234,witch,no,385.0,m,199.0,0.27,0.1,hazelnut,brain,adult
4467,vampire,yes,73.0,m,176.0,0.4,0.4,sunlight,brain,baby
1121,vampire,yes,489.0,m,161.0,0.54,0.8,silver,pesto pasta,adult
6068,ghost,no,1202.0,f,169.0,0.78,0.4,sunlight,humans,old
2868,vampire,yes,472.0,f,170.0,0.53,0.8,garlic,rats,adult
8387,vampire,yes,650.0,m,160.0,0.39,0.7,silver,pesto pasta,middle age
3420,skeleton,no,1139.0,f,190.0,0.13,0.3,silver,humans,middle age
5485,vampire,no,628.0,f,179.0,0.52,0.8,silver,humans,middle age
6323,skeleton,yes,1124.0,f,163.0,0.38,0.9,garlic,humans,middle age
7587,vampire,yes,437.0,m,181.0,0.41,0.2,silver,pesto pasta,adult
7328,zombie,no,16.0,m,178.0,0.13,0.8,sunlight,pesto pasta,baby
6031,zombie,no,27.0,m,172.0,0.18,0.5,sunlight,brain,baby
7139,ghost,no,1695.0,m,181.0,0.76,0.3,sunlight,humans,old
517,ghost,no,1349.0,m,199.0,0.28,0.1,sunlight,humans,old
4418,ghost,no,1784.0,f,169.0,0.13,0.2,sunlight,brain,old
4613,ghost,no,2851.0,f,189.0,0.5,0.3,silver,humans,old
7892,werewolf,yes,102.0,m,198.0,0.91,0.7,hazelnut,lasagna,teen
5490,witch,yes,462.0,m,198.0,0.23,0.2,pumpkin,brain,adult
3458,zombie,no,59.0,m,195.0,0.13,0.4,cat hair,rats,baby
6306,witch,no,509.0,f,164.0,0.16,0.5,hazelnut,lasagna,adult
10046,witch,no,96.0,m,158.0,0.09,0.5,hazelnut,rats,teen
9454,vampire,no,732.0,m,174.0,0.58,0.6,sunlight,brain,middle age
3596,skeleton,yes,1102.0,m,194.0,0.17,0.2,silver,rats,middle age
379,werewolf,no,158.0,f,154.0,0.54,0.3,garlic,pesto pasta,young adult
9572,ghost,no,2055.0,m,178.0,0.59,0.1,pumpkin,brain,old
4720,witch,no,541.0,f,191.0,0.17,0.5,hazelnut,lasagna,adult
7613,vampire,no,389.0,f,191.0,0.36,0.7,sunlight,brain,adult
3703,ghost,no,1342.0,m,160.0,0.42,0.6,sunlight,pesto pasta,old
2686,ghost,no,1612.0,f,162.0,0.49,0.2,sunlight,lasagna,old
5681,vampire,yes,558.0,m,184.0,0.42,0.6,garlic,rats,adult
7508,zombie,yes,144.0,m,172.0,0.2,0.4,cat hair,rats,teen
3487,ghost,yes,5187.0,m,163.0,0.54,1.0,pumpkin,humans,old
1482,werewolf,no,110.0,f,188.0,0.46,0.7,silver,lasagna,teen
5212,vampire,no,704.0,f,181.0,0.54,0.6,sunlight,rats,middle age
175,witch,yes,179.0,m,176.0,0.16,0.1,hazelnut,rats,young adult
6957,werewolf,no,161.0,m,152.0,0.64,0.7,silver,rats,young adult
4367,ghost,yes,1080.0,m,197.0,0.29,0.2,garlic,brain,middle age
2614,vampire,no,359.0,f,182.0,0.44,0.6,garlic,lasagna,young adult
2489,zombie,yes,1.0,m,168.0,0.16,0.2,sunlight,pesto pasta,baby
3581,vampire,yes,666.0,f,178.0,0.26,0.8,sunlight,lasagna,middle age
80,werewolf,yes,95.0,f,188.0,0.32,0.8,silver,humans,teen
4403,ghost,no,432.0,m,199.0,0.29,0.8,sunlight,rats,adult
1928,vampire,no,891.0,f,161.0,0.48,0.4,garlic,pesto pasta,middle age
5758,vampire,yes,689.0,f,154.0,0.42,0.8,sunlight,rats,middle age
2969,vampire,yes,85.0,m,195.0,0.36,0.6,sunlight,rats,teen
858,vampire,yes,654.0,m,181.0,0.35,0.2,garlic,lasagna,middle age
9169,ghost,yes,1.0,f,159.0,0.45,0.3,pumpkin,brain,baby
1959,werewolf,yes,118.0,m,170.0,0.92,0.7,silver,pesto pasta,teen
5353,werewolf,yes,120.0,m,195.0,0.64,0.8,silver,lasagna,teen
7600,skeleton,no,929.0,m,192.0,0.34,0.6,garlic,brain,middle age
492,zombie,yes,190.0,f,158.0,0.04,0.1,silver,humans,young adult
8568,ghost,yes,1309.0,f,158.0,0.41,0.1,sunlight,humans,old
7323,witch,yes,598.0,m,164.0,0.3,0.4,hazelnut,humans,middle age
556,werewolf,yes,86.0,f,176.0,0.77,0.7,silver,pesto pasta,teen
3902,zombie,yes,119.0,m,160.0,0.21,0.9,pumpkin,humans,teen
9725,vampire,yes,535.0,f,186.0,0.28,0.8,garlic,lasagna,adult
2688,ghost,no,661.0,f,198.0,0.78,1.0,pumpkin,rats,middle age
8781,ghost,no,99.0,m,161.0,0.35,0.1,sunlight,pesto pasta,teen
7902,zombie,yes,159.0,f,191.0,0.15,0.3,silver,humans,young adult
6766,ghost,yes,1955.0,f,175.0,0.35,0.1,garlic,pesto pasta,old
4308,ghost,no,3263.0,m,151.0,0.1,0.9,pumpkin,pesto pasta,old
7287,ghost,yes,632.0,m,156.0,0.63,0.8,sunlight,rats,middle age
3764,zombie,yes,68.0,m,192.0,0.16,0.3,garlic,pesto pasta,baby
108,witch,yes,629.0,m,199.0,0.2,0.7,hazelnut,brain,middle age
10032,ghost,yes,1862.0,m,174.0,0.26,0.8,sunlight,brain,old
4988,vampire,yes,562.0,m,170.0,0.3,0.6,sunlight,pesto pasta,adult
5058,skeleton,yes,1.0,m,189.0,0.33,0.3,silver,lasagna,baby
4212,witch,yes,276.0,f,194.0,0.24,0.1,hazelnut,brain,young adult
7271,witch,no,627.0,f,183.0,0.23,0.3,hazelnut,rats,middle age
7295,witch,yes,402.0,f,162.0,0.21,0.8,pumpkin,pesto pasta,adult
8256,skeleton,yes,645.0,f,197.0,0.39,0.7,pumpkin,lasagna,middle age
8704,werewolf,no,138.0,m,196.0,0.52,0.7,silver,rats,teen
6213,ghost,no,835.0,f,185.0,0.88,0.1,sunlight,brain,middle age
9930,werewolf,no,126.0,f,159.0,0.49,0.9,silver,brain,teen
2826,werewolf,yes,151.0,m,156.0,0.91,0.6,silver,rats,young adult
5639,witch,no,531.0,m,192.0,0.22,0.8,hazelnut,rats,adult
6232,zombie,yes,67.0,m,172.0,0.18,0.1,cat hair,brain,baby
6262,ghost,no,194.0,m,152.0,0.56,1.0,garlic,brain,young adult
3989,ghost,yes,2827.0,m,187.0,0.48,1.0,cat hair,humans,old
317,vampire,no,607.0,f,151.0,0.64,0.7,garlic,humans,middle age
2569,witch,no,148.0,f,167.0,0.31,0.5,hazelnut,brain,young adult
10080,werewolf,no,55.0,m,166.0,0.56,0.8,garlic,humans,baby
3446,werewolf,yes,100.0,f,159.0,0.34,0.7,silver,pesto pasta,teen
2294,ghost,yes,1530.0,m,176.0,0.18,0.2,pumpkin,pesto pasta,old
6414,ghost,no,1429.0,m,160.0,0.77,0.7,sunlight,lasagna,old
3892,witch,no,307.0,f,151.0,0.2,0.2,garlic,brain,young adult
8811,vampire,yes,650.0,f,186.0,0.38,0.2,garlic,pesto pasta,middle age
6953,werewolf,yes,85.0,f,188.0,0.46,0.6,hazelnut,humans,teen
7560,zombie,yes,1.0,f,155.0,0.16,0.5,garlic,rats,baby
1884,skeleton,yes,1160.0,f,190.0,0.32,0.3,hazelnut,humans,old
4224,werewolf,no,92.0,m,177.0,0.53,0.7,silver,lasagna,teen
9809,vampire,no,193.0,m,151.0,0.52,0.7,silver,humans,young adult
1286,witch,yes,81.0,f,153.0,0.16,0.2,pumpkin,rats,teen
9010,skeleton,yes,608.0,m,162.0,0.07,0.4,garlic,rats,middle age
2884,ghost,yes,1785.0,m,155.0,0.23,0.2,pumpkin,rats,old
1981,skeleton,no,599.0,f,192.0,0.25,0.8,silver,rats,middle age
5746,vampire,no,247.0,m,177.0,0.38,0.6,sunlight,lasagna,young adult
7217,witch,yes,243.0,m,154.0,0.11,0.1,pumpkin,rats,young adult
6178,zombie,yes,120.0,m,172.0,0.14,0.5,cat hair,lasagna,teen
4915,zombie,no,146.0,m,159.0,0.2,0.1,silver,lasagna,young adult
3079,ghost,no,1040.0,m,167.0,0.43,0.8,pumpkin,lasagna,middle age
1029,vampire,no,474.0,m,160.0,0.32,0.5,sunlight,rats,adult
3894,zombie,no,1.0,m,188.0,0.17,0.6,silver,lasagna,baby
5228,vampire,yes,368.0,m,170.0,0.43,0.8,garlic,lasagna,young adult
7231,ghost,no,3451.0,f,192.0,0.7,0.6,sunlight,brain,old
7681,skeleton,yes,470.0,m,196.0,0.25,0.1,hazelnut,rats,adult
2163,zombie,no,1.0,f,181.0,0.15,0.5,sunlight,pesto pasta,baby
865,vampire,no,676.0,f,157.0,0.51,0.8,silver,rats,middle age
9478,zombie,no,59.0,m,157.0,0.05,0.4,pumpkin,humans,baby
3677,zombie,yes,81.0,f,172.0,0.14,1.0,sunlight,humans,teen
4676,ghost,no,1039.0,f,165.0,0.45,0.6,pumpkin,humans,middle age
4935,ghost,yes,1884.0,m,168.0,0.44,0.4,sunlight,rats,old
4100,witch,no,364.0,m,155.0,0.23,0.4,hazelnut,lasagna,young adult
7997,vampire,yes,566.0,f,162.0,0.29,0.7,silver,brain,adult
9679,zombie,no,80.0,f,198.0,0.18,0.3,cat hair,humans,teen
5998,skeleton,no,442.0,f,197.0,0.01,0.2,silver,lasagna,adult
8955,werewolf,yes,170.0,m,173.0,0.91,0.7,cat hair,brain,young adult
2003,skeleton,yes,1413.0,f,166.0,0.18,1.0,silver,pesto pasta,old
8873,skeleton,yes,523.0,f,182.0,0.27,0.6,silver,pesto pasta,adult
3617,witch,no,63.0,m,185.0,0.18,0.2,hazelnut,lasagna,baby
9959,vampire,no,596.0,f,178.0,0.3,0.5,sunlight,humans,adult
710,witch,no,170.0,f,164.0,0.18,0.1,hazelnut,rats,young adult
9254,zombie,yes,67.0,m,166.0,0.14,0.4,garlic,rats,baby
3800,skeleton,yes,929.0,m,196.0,0.27,0.4,silver,humans,middle age
6933,vampire,no,575.0,m,184.0,0.54,0.6,sunlight,pesto pasta,adult
9191,vampire,yes,752.0,f,157.0,0.3,0.7,garlic,rats,middle age
1204,ghost,no,939.0,m,190.0,0.36,0.1,sunlight,brain,middle age
3150,zombie,yes,74.0,m,197.0,0.15,0.5,sunlight,humans,baby
7357,ghost,no,2775.0,m,161.0,0.26,0.1,garlic,brain,old
1878,witch,no,354.0,f,176.0,0.14,0.3,hazelnut,humans,young adult
6736,zombie,yes,13.0,f,180.0,0.09,0.4,sunlight,humans,baby
7010,vampire,no,502.0,f,153.0,0.49,0.8,garlic,pesto pasta,adult
6316,skeleton,yes,1.0,f,152.0,0.26,0.8,silver,lasagna,baby
8124,ghost,no,772.0,m,182.0,0.54,0.7,sunlight,pesto pasta,middle age
4408,vampire,no,239.0,m,169.0,0.4,0.7,garlic,humans,young adult
1584,werewolf,yes,90.0,f,160.0,0.54,0.8,cat hair,humans,teen
5089,zombie,no,24.0,f,156.0,0.1,0.1,sunlight,rats,baby
5966,zombie,yes,15.0,f,157.0,0.14,0.8,pumpkin,rats,baby
1332,witch,no,434.0,m,183.0,0.17,0.1,hazelnut,humans,adult
2098,skeleton,no,1.0,m,150.0,0.3,0.4,silver,humans,baby
9000,witch,yes,490.0,f,176.0,0.23,0.5,hazelnut,humans,adult
3470,zombie,yes,58.0,f,190.0,0.14,0.2,cat hair,pesto pasta,baby
2019,werewolf,yes,127.0,m,173.0,0.79,0.6,hazelnut,rats,teen
497,werewolf,no,136.0,f,163.0,0.97,0.6,hazelnut,humans,teen
6356,skeleton,no,1038.0,f,186.0,0.01,0.7,silver,rats,middle age
1752,vampire,no,626.0,m,185.0,0.44,0.5,garlic,humans,middle age
9232,skeleton,no,1.0,f,178.0,0.23,0.4,silver,pesto pasta,baby
386,werewolf,no,131.0,m,166.0,1.0,0.9,silver,lasagna,teen
8766,skeleton,yes,854.0,f,181.0,0.27,0.4,silver,pesto pasta,middle age
6081,ghost,no,1877.0,f,194.0,0.36,1.0,pumpkin,humans,old
5179,ghost,no,646.0,f,156.0,0.57,0.2,sunlight,lasagna,middle age
6916,witch,yes,451.0,f,188.0,0.24,0.2,hazelnut,rats,adult
6432,vampire,no,402.0,f,170.0,0.53,0.8,garlic,pesto pasta,adult
658,ghost,yes,2442.0,m,189.0,0.54,0.7,silver,brain,old
8448,witch,no,543.0,f,158.0,0.23,0.2,hazelnut,humans,adult
1649,werewolf,yes,128.0,m,177.0,0.7,0.6,cat hair,rats,teen
3455,vampire,no,430.0,m,150.0,0.53,0.9,garlic,humans,adult
4065,ghost,yes,509.0,f,169.0,0.55,1.0,sunlight,brain,adult
4864,zombie,no,120.0,m,163.0,0.12,0.5,garlic,brain,teen
1951,zombie,no,109.0,f,154.0,0.19,0.4,cat hair,humans,teen
7484,werewolf,no,173.0,f,160.0,0.92,0.1,garlic,brain,young adult
1123,vampire,no,471.0,f,183.0,0.46,0.4,sunlight,lasagna,adult
8628,werewolf,no,72.0,m,175.0,0.44,0.6,cat hair,lasagna,baby
4132,witch,no,286.0,f,159.0,0.21,0.3,hazelnut,lasagna,young adult
5041,skeleton,yes,1.0,m,150.0,0.41,0.3,garlic,lasagna,baby
2193,werewolf,yes,101.0,m,151.0,0.6,0.6,silver,lasagna,teen
8035,vampire,yes,403.0,f,187.0,0.26,0.3,sunlight,humans,adult
7485,vampire,yes,714.0,f,171.0,0.6,0.6,sunlight,rats,middle age
6811,werewolf,yes,140.0,m,189.0,0.72,0.7,silver,lasagna,teen
3224,vampire,yes,130.0,m,180.0,0.44,0.6,sunlight,rats,teen
5988,ghost,no,2449.0,f,187.0,0.36,0.1,silver,brain,old
3572,witch,no,319.0,m,191.0,0.14,0.8,pumpkin,pesto pasta,young adult
3427,zombie,no,152.0,m,154.0,0.18,1.0,cat hair,lasagna,young adult
4351,vampire,no,761.0,m,194.0,0.35,0.5,sunlight,pesto pasta,middle age
2014,ghost,yes,1995.0,m,151.0,0.61,0.1,pumpkin,humans,old
8533,vampire,no,576.0,m,172.0,0.38,0.6,garlic,lasagna,adult
2769,werewolf,yes,71.0,f,168.0,0.6,0.6,silver,lasagna,baby
6520,witch,no,265.0,f,156.0,0.25,0.2,garlic,pesto pasta,young adult
7496,skeleton,yes,1533.0,m,198.0,0.13,0.9,silver,rats,old
4647,skeleton,no,1292.0,f,153.0,0.23,0.3,silver,lasagna,old
9266,witch,yes,517.0,m,195.0,0.21,0.1,pumpkin,rats,adult
3066,vampire,no,915.0,f,158.0,0.34,0.6,sunlight,rats,middle age
3054,werewolf,yes,48.0,f,187.0,0.53,0.7,silver,rats,baby
3503,witch,no,354.0,f,176.0,0.17,0.4,hazelnut,humans,young adult
4660,vampire,no,371.0,m,176.0,0.36,0.6,garlic,rats,young adult
4225,witch,yes,639.0,f,153.0,0.11,0.2,hazelnut,humans,middle age
5867,zombie,yes,82.0,f,193.0,0.09,1.0,sunlight,rats,teen
2340,zombie,yes,12.0,m,159.0,0.07,0.8,garlic,brain,baby
6686,zombie,yes,61.0,m,174.0,0.24,0.1,sunlight,rats,baby
258,skeleton,yes,1.0,m,172.0,0.22,0.1,garlic,rats,baby
7941,zombie,no,84.0,m,164.0,0.1,0.3,sunlight,brain,teen
1600,zombie,yes,90.0,m,167.0,0.1,0.4,sunlight,humans,teen
5277,werewolf,yes,52.0,f,187.0,0.71,0.7,silver,pesto pasta,baby
5221,ghost,no,237.0,m,153.0,0.4,1.0,sunlight,humans,young adult
3101,vampire,yes,907.0,f,164.0,0.52,0.6,sunlight,rats,middle age
3899,vampire,yes,642.0,f,196.0,0.61,0.9,silver,brain,middle age
2142,skeleton,yes,551.0,m,168.0,0.36,0.2,silver,rats,adult
2615,skeleton,yes,610.0,m,168.0,0.06,0.6,silver,brain,middle age
10026,vampire,yes,855.0,m,165.0,0.3,0.3,silver,humans,middle age
8239,witch,no,234.0,f,177.0,0.19,0.7,hazelnut,rats,young adult
7103,skeleton,no,1309.0,f,180.0,0.29,0.6,cat hair,brain,old
507,zombie,no,150.0,m,189.0,0.12,0.5,garlic,lasagna,young adult
7987,skeleton,yes,799.0,f,192.0,0.05,0.5,hazelnut,brain,middle age
8633,vampire,yes,433.0,f,186.0,0.42,0.8,silver,rats,adult
4585,zombie,yes,119.0,m,199.0,0.14,0.6,garlic,brain,teen
9649,witch,yes,487.0,f,184.0,0.11,0.3,hazelnut,pesto pasta,adult
5002,vampire,no,1.0,m,153.0,0.32,0.3,silver,lasagna,baby
4604,vampire,no,282.0,m,161.0,0.54,0.9,silver,rats,young adult
5422,ghost,no,1852.0,m,187.0,0.45,0.8,sunlight,rats,old
3421,zombie,no,6.0,m,151.0,0.13,0.4,garlic,humans,baby
520,werewolf,no,126.0,m,194.0,0.77,0.3,hazelnut,humans,teen
803,ghost,yes,3039.0,f,165.0,0.39,0.2,garlic,lasagna,old
4082,skeleton,no,554.0,m,157.0,0.1,1.0,hazelnut,lasagna,adult
2231,skeleton,yes,437.0,m,175.0,0.3,0.4,garlic,humans,adult
1589,ghost,yes,2021.0,m,182.0,0.44,0.2,sunlight,rats,old
3227,skeleton,no,1035.0,f,172.0,0.01,0.4,silver,pesto pasta,middle age
1250,witch,no,250.0,f,180.0,0.2,0.1,pumpkin,brain,young adult
2199,witch,no,292.0,f,190.0,0.17,0.5,pumpkin,brain,young adult
8489,witch,yes,227.0,m,183.0,0.22,0.5,hazelnut,pesto pasta,young adult
7641,vampire,yes,150.0,m,174.0,0.55,0.9,silver,rats,young adult
8749,ghost,yes,216.0,f,191.0,0.75,0.7,sunlight,pesto pasta,young adult
2364,ghost,yes,3316.0,f,158.0,0.09,0.6,garlic,humans,old
8066,vampire,yes,372.0,f,154.0,0.3,0.6,silver,pesto pasta,young adult
9092,vampire,no,700.0,f,187.0,0.49,0.7,silver,rats,middle age
9807,ghost,no,1836.0,m,164.0,0.92,0.3,sunlight,brain,old
6541,ghost,no,1787.0,f,185.0,0.6,0.3,sunlight,lasagna,old
9994,zombie,yes,33.0,f,181.0,0.1,0.8,cat hair,pesto pasta,baby
3571,zombie,yes,1.0,f,153.0,0.13,0.3,garlic,brain,baby
924,vampire,yes,586.0,f,193.0,0.49,0.6,garlic,brain,adult
9551,witch,yes,503.0,m,175.0,0.25,0.3,hazelnut,rats,adult
5305,witch,no,215.0,f,157.0,0.18,0.2,garlic,humans,young adult
5190,werewolf,no,124.0,m,179.0,0.74,0.9,silver,brain,teen
4820,vampire,no,629.0,m,178.0,0.43,0.6,garlic,rats,middle age
3998,vampire,yes,841.0,f,189.0,0.5,0.8,sunlight,humans,middle age
6101,vampire,no,499.0,m,191.0,0.42,0.8,garlic,lasagna,adult
7361,skeleton,yes,786.0,f,192.0,0.44,0.5,pumpkin,rats,middle age
6958,zombie,yes,65.0,f,161.0,0.18,0.4,sunlight,rats,baby
6179,werewolf,yes,117.0,f,174.0,0.53,0.9,silver,pesto pasta,teen
4632,werewolf,no,26.0,f,191.0,0.51,0.7,silver,brain,baby
9744,ghost,yes,1880.0,f,173.0,0.8,0.9,sunlight,rats,old
6502,zombie,no,57.0,m,190.0,0.21,0.4,garlic,pesto pasta,baby
4987,werewolf,yes,189.0,f,165.0,1.0,0.8,silver,rats,young adult
267,vampire,no,456.0,f,184.0,0.28,0.9,garlic,brain,adult
362,ghost,no,1115.0,f,185.0,0.44,0.2,sunlight,humans,middle age
3837,zombie,no,61.0,f,183.0,0.2,0.2,sunlight,lasagna,baby
6639,vampire,yes,558.0,f,174.0,0.5,0.2,silver,brain,adult
2570,vampire,yes,413.0,m,169.0,0.53,0.6,garlic,lasagna,adult
1710,werewolf,no,91.0,f,197.0,0.57,0.7,silver,pesto pasta,teen
4806,ghost,no,2432.0,f,166.0,0.01,0.3,cat hair,brain,old
1781,vampire,no,509.0,m,194.0,0.5,0.3,sunlight,humans,adult
7176,witch,yes,324.0,f,180.0,0.24,0.4,hazelnut,humans,young adult
3242,witch,no,1.0,m,155.0,0.25,0.9,hazelnut,humans,baby
9570,werewolf,no,186.0,m,173.0,0.32,0.1,cat hair,humans,young adult
7439,vampire,yes,552.0,f,168.0,0.5,0.8,sunlight,pesto pasta,adult
7796,ghost,yes,1662.0,m,194.0,0.52,0.1,sunlight,humans,old
7093,witch,yes,372.0,m,162.0,0.14,0.2,hazelnut,brain,young adult
9576,witch,no,486.0,m,159.0,0.12,0.8,hazelnut,humans,adult
2208,ghost,yes,1232.0,m,179.0,0.63,1.0,sunlight,pesto pasta,old
1739,witch,yes,722.0,m,193.0,0.17,0.5,hazelnut,rats,middle age
5459,vampire,no,452.0,m,163.0,0.36,0.8,silver,lasagna,adult
3777,witch,yes,674.0,f,196.0,0.18,0.2,hazelnut,pesto pasta,middle age
7457,ghost,no,2855.0,f,193.0,0.46,0.7,silver,pesto pasta,old
20,skeleton,no,1014.0,m,199.0,0.11,1.0,silver,pesto pasta,middle age
3828,werewolf,no,51.0,m,195.0,0.73,0.8,silver,lasagna,baby
6699,skeleton,no,899.0,m,192.0,0.44,0.3,garlic,brain,middle age
2197,vampire,no,624.0,m,166.0,0.43,0.7,garlic,lasagna,middle age
4908,skeleton,no,1865.0,f,159.0,0.39,0.4,silver,brain,old
5505,vampire,yes,533.0,f,199.0,0.34,0.5,sunlight,rats,adult
5322,vampire,no,933.0,m,187.0,0.36,0.7,garlic,lasagna,middle age
9162,witch,no,265.0,f,176.0,0.2,0.1,hazelnut,rats,young adult
3745,witch,no,447.0,m,157.0,0.2,0.1,hazelnut,lasagna,adult
4976,zombie,no,117.0,m,157.0,0.21,1.0,cat hair,pesto pasta,teen
4802,zombie,no,50.0,m,152.0,0.05,0.9,sunlight,brain,baby
7774,werewolf,no,92.0,m,193.0,0.25,0.2,hazelnut,humans,teen
8511,skeleton,no,1396.0,f,183.0,0.22,0.3,silver,humans,old
510,werewolf,yes,139.0,f,175.0,0.83,0.8,silver,lasagna,teen
4008,vampire,no,449.0,m,191.0,0.26,0.7,sunlight,rats,adult
6175,witch,yes,271.0,m,181.0,0.19,0.7,garlic,lasagna,young adult
5418,ghost,yes,278.0,m,153.0,0.44,0.8,pumpkin,humans,young adult
4902,witch,no,226.0,f,150.0,0.17,0.3,hazelnut,lasagna,young adult
7843,ghost,yes,1544.0,m,175.0,0.31,0.8,sunlight,pesto pasta,old
1378,zombie,no,135.0,f,155.0,0.2,0.3,garlic,rats,teen
836,zombie,no,66.0,f,151.0,0.12,0.4,cat hair,brain,baby
1579,werewolf,no,130.0,m,153.0,0.67,0.2,silver,brain,teen
7766,vampire,yes,417.0,m,183.0,0.38,0.9,silver,brain,adult
6007,ghost,no,1186.0,f,159.0,0.23,0.8,pumpkin,brain,old
1169,skeleton,no,1112.0,m,168.0,0.22,0.1,garlic,pesto pasta,middle age
4444,witch,yes,467.0,f,175.0,0.09,0.2,hazelnut,humans,adult
7161,skeleton,yes,1475.0,m,198.0,0.06,0.7,garlic,brain,old
8085,ghost,yes,642.0,m,181.0,0.3,0.1,pumpkin,humans,middle age
8514,ghost,yes,1053.0,f,152.0,0.76,1.0,sunlight,brain,middle age
4377,witch,no,277.0,m,159.0,0.22,0.3,hazelnut,lasagna,young adult
7580,werewolf,no,10.0,f,165.0,0.61,0.8,hazelnut,brain,baby
9445,ghost,yes,1882.0,m,162.0,0.37,0.2,sunlight,lasagna,old
201,vampire,no,907.0,m,156.0,0.43,0.1,silver,rats,middle age
6040,skeleton,yes,942.0,f,159.0,0.35,0.5,hazelnut,pesto pasta,middle age
9358,vampire,no,729.0,m,177.0,0.38,0.5,silver,brain,middle age
171,skeleton,yes,1918.0,f,181.0,0.13,1.0,silver,brain,old
2284,skeleton,no,1.0,f,192.0,0.23,1.0,silver,humans,baby
8513,zombie,no,115.0,m,154.0,0.08,0.4,cat hair,humans,teen
8029,witch,no,203.0,m,196.0,0.19,0.8,hazelnut,humans,young adult
4037,ghost,yes,979.0,m,194.0,0.17,0.3,pumpkin,brain,middle age
4927,witch,yes,518.0,m,199.0,0.22,0.3,garlic,brain,adult
1353,skeleton,yes,968.0,f,152.0,0.04,0.4,hazelnut,pesto pasta,middle age
237,ghost,yes,2284.0,f,192.0,0.27,0.1,silver,lasagna,old
2279,vampire,yes,480.0,f,199.0,0.5,0.2,sunlight,brain,adult
8527,zombie,yes,97.0,f,162.0,0.16,0.2,garlic,pesto pasta,teen
8567,witch,no,457.0,f,196.0,0.14,0.3,pumpkin,rats,adult
9483,vampire,yes,460.0,f,175.0,0.53,0.7,sunlight,humans,adult
5665,skeleton,yes,539.0,f,150.0,0.25,0.1,silver,pesto pasta,adult
1213,ghost,yes,1099.0,f,187.0,0.9,0.1,pumpkin,lasagna,middle age
8333,ghost,yes,1.0,f,165.0,1.0,0.8,sunlight,humans,baby
5711,ghost,yes,999.0,f,183.0,0.48,0.1,garlic,lasagna,middle age
1531,werewolf,no,189.0,f,161.0,0.52,0.8,hazelnut,lasagna,young adult
7246,ghost,yes,304.0,m,156.0,0.47,0.5,sunlight,pesto pasta,young adult
5644,vampire,yes,690.0,m,196.0,0.54,0.6,sunlight,rats,middle age
2209,vampire,no,447.0,m,162.0,0.35,0.3,garlic,pesto pasta,adult
8151,skeleton,yes,993.0,m,151.0,0.33,0.2,silver,pesto pasta,middle age
5600,werewolf,no,138.0,m,198.0,0.47,0.6,silver,brain,teen
1069,vampire,no,385.0,f,189.0,0.23,0.5,garlic,rats,adult
8868,zombie,no,28.0,f,155.0,0.17,0.5,sunlight,pesto pasta,baby
7703,werewolf,no,103.0,f,160.0,0.55,0.7,cat hair,lasagna,teen
8353,werewolf,yes,213.0,f,194.0,0.62,0.4,silver,brain,young adult
6363,werewolf,yes,168.0,f,158.0,0.5,0.6,cat hair,rats,young adult
2724,vampire,yes,282.0,f,165.0,0.61,0.7,silver,pesto pasta,young adult
8006,witch,yes,551.0,f,173.0,0.17,0.6,hazelnut,pesto pasta,adult
2971,ghost,yes,1682.0,f,176.0,0.51,0.3,sunlight,pesto pasta,old
9924,vampire,no,539.0,m,167.0,0.57,0.7,silver,rats,adult
9338,zombie,yes,178.0,m,177.0,0.11,0.5,cat hair,brain,young adult
9184,werewolf,no,226.0,f,166.0,0.51,0.6,hazelnut,brain,young adult
7278,skeleton,no,614.0,m,175.0,0.35,0.8,silver,humans,middle age
4431,ghost,no,3345.0,m,168.0,0.74,0.3,sunlight,pesto pasta,old
1895,zombie,yes,101.0,f,187.0,0.17,0.3,sunlight,brain,teen
10042,vampire,yes,557.0,f,173.0,0.76,0.7,silver,humans,adult
5325,zombie,no,1.0,f,173.0,0.17,0.5,garlic,lasagna,baby
8629,ghost,no,4017.0,m,183.0,0.79,0.1,cat hair,rats,old
8741,werewolf,no,31.0,f,178.0,0.39,0.7,hazelnut,humans,baby
9824,werewolf,no,106.0,f,192.0,0.7,0.9,hazelnut,rats,teen
9063,zombie,no,52.0,m,184.0,0.09,0.7,sunlight,lasagna,baby
426,skeleton,no,640.0,m,196.0,0.35,0.3,pumpkin,brain,middle age
9233,werewolf,no,140.0,f,198.0,0.58,0.1,hazelnut,humans,teen
2434,skeleton,yes,2264.0,m,166.0,0.07,0.8,garlic,humans,old
3429,witch,no,560.0,f,193.0,0.27,0.2,garlic,brain,adult
3565,zombie,no,41.0,f,150.0,0.23,0.2,garlic,brain,baby
9473,witch,no,597.0,m,150.0,0.17,0.5,hazelnut,pesto pasta,adult
5787,werewolf,no,73.0,f,168.0,0.75,0.6,silver,pesto pasta,baby
6185,ghost,yes,3.0,m,151.0,0.86,1.0,pumpkin,pesto pasta,baby
6321,witch,yes,386.0,f,196.0,0.25,0.1,silver,lasagna,adult
6734,vampire,yes,638.0,m,177.0,0.4,0.4,silver,lasagna,middle age
539,werewolf,yes,165.0,m,167.0,0.51,0.7,silver,lasagna,young adult
2257,vampire,yes,360.0,f,193.0,0.3,0.6,silver,humans,young adult
8495,ghost,yes,913.0,m,169.0,0.43,0.2,sunlight,brain,middle age
